state,district,enrolment_count,age_0_5,age_5_17,age_18_greater,pct_child,estimated_population,esi,risk_score
ASSAM,DHEMAJI,6803,3814,1833,1156,56.06350139644275,7823.45,86.95652173913044,0.13043478260869568
ASSAM,DHUBRI,12362,8226,3774,362,66.54263064229089,14216.3,86.95652173913044,0.13043478260869568
ASSAM,DIBRUGARH,6886,3788,1634,1464,55.010165553296545,7918.9,86.95652173913044,0.13043478260869568
ASSAM,DIMA HASAO,248,119,102,27,47.983870967741936,285.2,86.95652173913044,0.13043478260869568
ASSAM,GOALPARA,9714,6741,2180,793,69.39468807906115,11171.099999999999,86.95652173913044,0.13043478260869568
ASSAM,GOLAGHAT,11329,5461,3989,1879,48.20372495365875,13028.349999999999,86.95652173913044,0.13043478260869568
ASSAM,HAILAKANDI,5399,3698,1400,301,68.49416558621967,6208.849999999999,86.95652173913044,0.13043478260869568
ASSAM,HOJAI,6940,5208,1577,155,75.04322766570604,7980.999999999999,86.95652173913044,0.13043478260869568
ASSAM,JORHAT,4744,2800,1099,845,59.02192242833052,5455.599999999999,86.95652173913044,0.13043478260869568
ASSAM,KAMRUP,13412,9129,3302,981,68.06591112436624,15423.8,86.95652173913044,0.13043478260869568
ASSAM,KAMRUP METRO,5875,2577,1988,1310,43.863829787234046,6756.249999999999,86.95652173913044,0.13043478260869568
ASSAM,KARBI ANGLONG,7967,2850,4049,1068,35.77256181749718,9162.05,86.95652173913044,0.13043478260869568
ASSAM,KARIMGANJ,14599,9185,4821,593,62.91526816905267,16788.85,86.95652173913044,0.13043478260869568
ASSAM,KOKRAJHAR,4520,2459,1548,513,54.402654867256636,5198.0,86.95652173913044,0.13043478260869568
ASSAM,LAKHIMPUR,7084,4646,1800,638,65.5844155844156,8146.599999999999,86.95652173913044,0.13043478260869568
ASSAM,MAJULI,511,345,155,11,67.5146771037182,587.65,86.95652173913044,0.13043478260869568
ASSAM,MARIGAON,10282,6586,2885,811,64.05368605329701,11824.3,86.95652173913044,0.13043478260869568
ASSAM,NAGAON,12589,8783,3418,388,69.76725712923981,14477.349999999999,86.95652173913044,0.13043478260869568
ASSAM,NALBARI,3736,2598,943,195,69.53961456102785,4296.4,86.95652173913044,0.13043478260869568
ASSAM,NORTH CACHAR HILLS,1043,492,414,137,47.171620325982744,1199.4499999999998,86.95652173913044,0.13043478260869568
ASSAM,SIBSAGAR,2674,1510,502,662,56.46970830216903,3075.1,86.95652173913044,0.13043478260869568
ASSAM,SIVASAGAR,422,204,113,105,48.34123222748815,485.29999999999995,86.95652173913044,0.13043478260869568
ASSAM,SONITPUR,8924,5300,2657,967,59.39040788883908,10262.599999999999,86.95652173913044,0.13043478260869568
ASSAM,SOUTH SALMARA MANKACHAR,1437,1037,354,46,72.1642310368824,1652.55,86.95652173913044,0.13043478260869568
ASSAM,SRIBHUMI,161,110,40,11,68.32298136645963,185.14999999999998,86.95652173913044,0.13043478260869568
ASSAM,TAMULPUR DISTRICT,54,22,32,0,40.74074074074074,62.099999999999994,86.95652173913044,0.13043478260869568
ASSAM,TINSUKIA,8194,3755,2816,1623,45.826214303148646,9423.099999999999,86.95652173913044,0.13043478260869568
ASSAM,UDALGURI,4440,2569,1289,582,57.86036036036036,5106.0,86.95652173913044,0.13043478260869568
ASSAM,WEST KARBI ANGLONG,1872,388,980,504,20.726495726495727,2152.7999999999997,86.95652173913044,0.13043478260869568
BIHAR,ARARIA,15127,9646,5357,124,63.766774641369736,17396.05,86.95652173913044,0.13043478260869568
BIHAR,ARWAL,3749,777,2939,33,20.725526807148572,4311.349999999999,86.95652173913044,0.13043478260869568
BIHAR,AURANGABAD,9810,2874,6864,72,29.296636085626908,11281.5,86.95652173913044,0.13043478260869568
BIHAR,AURANGABAD(BH),111,48,63,0,43.24324324324324,127.64999999999999,86.95652173913044,0.13043478260869568
BIHAR,BANKA,10693,5945,4669,79,55.59711961096044,12296.949999999999,86.95652173913044,0.13043478260869568
BIHAR,BEGUSARAI,12625,7719,4851,55,61.14059405940594,14518.749999999998,86.95652173913044,0.13043478260869568
BIHAR,BHABUA,31,14,17,0,45.16129032258064,35.65,86.95652173913044,0.13043478260869568
BIHAR,BHAGALPUR,20596,10196,10025,375,49.50475820547679,23685.399999999998,86.95652173913044,0.13043478260869568
BIHAR,BHOJPUR,12979,3043,9832,104,23.44556591416904,14925.849999999999,86.95652173913044,0.13043478260869568
BIHAR,BUXAR,6920,2407,4453,60,34.78323699421965,7957.999999999999,86.95652173913044,0.13043478260869568
BIHAR,DARBHANGA,15167,9633,5466,68,63.51288982659722,17442.05,86.95652173913044,0.13043478260869568
BIHAR,EAST CHAMPARAN,28779,9946,18041,792,34.559922165467874,33095.85,86.95652173913044,0.13043478260869568
BIHAR,GAYA,26760,6540,19786,434,24.43946188340807,30773.999999999996,86.95652173913044,0.13043478260869568
BIHAR,GOPALGANJ,14848,5195,9461,192,34.98787715517241,17075.199999999997,86.95652173913045,0.13043478260869545
BIHAR,JAMUI,10098,5042,4897,159,49.93067934244405,11612.699999999999,86.95652173913044,0.13043478260869568
BIHAR,JEHANABAD,4710,888,3683,139,18.85350318471338,5416.5,86.95652173913044,0.13043478260869568
BIHAR,KAIMUR (BHABUA),7622,2924,4614,84,38.36263447913934,8765.3,86.95652173913044,0.13043478260869568
BIHAR,KATIHAR,15747,10877,4757,113,69.07347431256747,18109.05,86.95652173913044,0.13043478260869568
BIHAR,KHAGARIA,7887,4167,3653,67,52.833777101559534,9070.05,86.95652173913044,0.13043478260869568
BIHAR,KISHANGANJ,8230,6527,1680,23,79.30741190765492,9464.5,86.95652173913044,0.13043478260869568
BIHAR,LAKHISARAI,6031,2599,3364,68,43.09401425965843,6935.65,86.95652173913044,0.13043478260869568
BIHAR,MADHEPURA,8634,4371,4225,38,50.62543432939541,9929.099999999999,86.95652173913044,0.13043478260869568
BIHAR,MADHUBANI,25390,12324,12275,791,48.538794801102796,29198.499999999996,86.95652173913044,0.13043478260869568
BIHAR,MONGHYR,49,29,20,0,59.183673469387756,56.349999999999994,86.95652173913044,0.13043478260869568
BIHAR,MUNGER,5916,2368,3446,102,40.027045300878974,6803.4,86.95652173913044,0.13043478260869568
BIHAR,MUZAFFARPUR,28298,13787,13854,657,48.72075765071737,32542.699999999997,86.95652173913044,0.13043478260869568
BIHAR,NALANDA,14113,3527,10452,134,24.991142917877134,16229.949999999999,86.95652173913044,0.13043478260869568
BIHAR,NAWADA,15048,2661,12099,288,17.683413078149922,17305.199999999997,86.95652173913045,0.13043478260869545
BIHAR,PASHCHIM CHAMPARAN,16358,5060,10736,562,30.93287687981416,18811.699999999997,86.95652173913044,0.13043478260869568
BIHAR,PATNA,24061,6559,16758,744,27.259881135447404,27670.149999999998,86.95652173913044,0.13043478260869568
BIHAR,PURBA CHAMPARAN,121,57,64,0,47.107438016528924,139.14999999999998,86.95652173913044,0.13043478260869568
BIHAR,PURBI CHAMPARAN,14871,4000,10071,800,26.897989375294195,17101.649999999998,86.95652173913044,0.13043478260869568
BIHAR,PURNEA,255,167,88,0,65.49019607843137,293.25,86.95652173913044,0.13043478260869568
BIHAR,PURNIA,19593,11811,7599,183,60.28173327208697,22531.949999999997,86.95652173913044,0.13043478260869568
BIHAR,ROHTAS,7673,2623,4974,76,34.18480385768278,8823.949999999999,86.95652173913044,0.13043478260869568
BIHAR,SAHARSA,12590,6054,6335,201,48.0857823669579,14478.499999999998,86.95652173913044,0.13043478260869568
BIHAR,SAMASTIPUR,18501,10838,7532,131,58.58061726393168,21276.149999999998,86.95652173913044,0.13043478260869568
BIHAR,SAMSTIPUR,78,39,39,0,50.0,89.69999999999999,86.95652173913044,0.13043478260869568
BIHAR,SARAN,23658,7401,16040,217,31.283286837433426,27206.699999999997,86.95652173913044,0.13043478260869568
BIHAR,SHEIKHPURA,3046,1180,1847,19,38.73933026920551,3502.8999999999996,86.95652173913044,0.13043478260869568
BIHAR,SHEIKPURA,27,11,16,0,40.74074074074074,31.049999999999997,86.95652173913044,0.13043478260869568
BIHAR,SHEOHAR,3030,1900,1119,11,62.70627062706271,3484.4999999999995,86.95652173913044,0.13043478260869568
BIHAR,SITAMARHI,41652,20358,18600,2694,48.87640449438202,47899.799999999996,86.95652173913044,0.13043478260869568
BIHAR,SIWAN,14874,5961,8778,135,40.07664380798709,17105.1,86.95652173913044,0.13043478260869568
BIHAR,SUPAUL,10036,5473,4408,155,54.53367875647669,11541.4,86.95652173913044,0.13043478260869568
BIHAR,VAISHALI,17448,7972,9424,52,45.69005043558001,20065.199999999997,86.95652173913044,0.13043478260869568
BIHAR,WEST CHAMPARAN,29913,11373,17772,768,38.02025875037609,34399.95,86.95652173913044,0.13043478260869568
CHANDIGARH,CHANDIGARH,2617,2374,210,33,90.71455865494842,3009.5499999999997,86.95652173913044,0.13043478260869568
CHANDIGARH,RUPNAGAR,3,3,0,0,100.0,3.4499999999999997,86.95652173913044,0.13043478260869568
CHHATTISGARH,BALOD,1596,1527,65,4,95.67669172932331,1835.3999999999999,86.95652173913044,0.13043478260869568
CHHATTISGARH,BALODA BAZAR,4705,4137,535,33,87.92773645058448,5410.75,86.95652173913044,0.13043478260869568
CHHATTISGARH,BALRAMPUR,6016,4454,1493,69,74.03590425531915,6918.4,86.95652173913044,0.13043478260869568
CHHATTISGARH,BASTAR,6501,4751,1744,6,73.08106445162282,7476.15,86.95652173913044,0.13043478260869568
CHHATTISGARH,BEMETARA,2677,2368,298,11,88.4572282405678,3078.5499999999997,86.95652173913044,0.13043478260869568
CHHATTISGARH,BIJAPUR,6616,3546,1725,1345,53.597339782345834,7608.4,86.95652173913044,0.13043478260869568
CHHATTISGARH,BILASPUR,8708,7297,1392,19,83.79650895728065,10014.199999999999,86.95652173913044,0.13043478260869568
CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,1172,987,161,24,84.21501706484642,1347.8,86.95652173913044,0.13043478260869568
CHHATTISGARH,DANTEWADA,696,573,123,0,82.32758620689656,800.4,86.95652173913044,0.13043478260869568
CHHATTISGARH,DHAMTARI,1920,1832,85,3,95.41666666666667,2208.0,86.95652173913044,0.13043478260869568
CHHATTISGARH,DURG,3913,3365,502,46,85.99539994888832,4499.95,86.95652173913044,0.13043478260869568
CHHATTISGARH,GARIYABAND,1486,1261,219,6,84.8586810228802,1708.8999999999999,86.95652173913044,0.13043478260869568
CHHATTISGARH,GAURELA-PENDRA-MARWAHI,132,110,17,5,83.33333333333334,151.79999999999998,86.95652173913044,0.13043478260869568
CHHATTISGARH,GAURELLA PENDRA MARWAHI,983,623,290,70,63.377416073245165,1130.4499999999998,86.95652173913044,0.13043478260869568
CHHATTISGARH,JANJGIR - CHAMPA,33,32,1,0,96.96969696969697,37.949999999999996,86.95652173913044,0.13043478260869568
CHHATTISGARH,JANJGIR CHAMPA,24,21,3,0,87.5,27.599999999999998,86.95652173913044,0.13043478260869568
CHHATTISGARH,JANJGIR-CHAMPA,4475,3918,556,1,87.55307262569832,5146.25,86.95652173913044,0.13043478260869568
CHHATTISGARH,JASHPUR,2386,1582,803,1,66.30343671416597,2743.8999999999996,86.95652173913044,0.13043478260869568
CHHATTISGARH,KABEERDHAM,917,822,92,3,89.6401308615049,1054.55,86.95652173913044,0.13043478260869568
CHHATTISGARH,KANKER,1632,1362,268,2,83.45588235294117,1876.8,86.95652173913044,0.13043478260869568
CHHATTISGARH,KAWARDHA,2028,1783,244,1,87.91913214990139,2332.2,86.95652173913044,0.13043478260869568
CHHATTISGARH,KHAIRAGARH CHHUIKHADAN GANDAI,233,173,60,0,74.2489270386266,267.95,86.95652173913044,0.13043478260869568
CHHATTISGARH,KONDAGAON,2959,1918,1032,9,64.81919567421426,3402.85,86.95652173913044,0.13043478260869568
CHHATTISGARH,KORBA,3465,2967,485,13,85.62770562770564,3984.7499999999995,86.95652173913044,0.13043478260869568
CHHATTISGARH,KORIYA,1684,1204,479,1,71.49643705463184,1936.6,86.95652173913044,0.13043478260869568
CHHATTISGARH,MAHASAMUND,3175,2620,533,22,82.51968503937009,3651.2499999999995,86.95652173913044,0.13043478260869568
CHHATTISGARH,MANENDRAGARH–CHIRMIRI–BHARATPUR,288,187,101,0,64.93055555555556,331.2,86.95652173913044,0.13043478260869568
CHHATTISGARH,MOHALLA-MANPUR-AMBAGARH CHOWKI,13,9,4,0,69.23076923076923,14.95,86.95652173913044,0.13043478260869568
CHHATTISGARH,MOHLA-MANPUR-AMBAGARH CHOUKI,253,159,90,4,62.845849802371546,290.95,86.95652173913044,0.13043478260869568
CHHATTISGARH,MUNGELI,2790,2456,332,2,88.02867383512545,3208.4999999999995,86.95652173913044,0.13043478260869568
CHHATTISGARH,NARAYANPUR,729,422,303,4,57.8875171467764,838.3499999999999,86.95652173913044,0.13043478260869568
CHHATTISGARH,RAIGARH,4851,4200,615,36,86.58008658008657,5578.65,86.95652173913044,0.13043478260869568
CHHATTISGARH,RAIPUR,6820,6003,763,54,88.02052785923755,7842.999999999999,86.95652173913044,0.13043478260869568
CHHATTISGARH,RAJNANDGAON,4006,3629,354,23,90.58911632551172,4606.9,86.95652173913044,0.13043478260869568
CHHATTISGARH,SAKTI,452,370,80,2,81.85840707964603,519.8,86.95652173913044,0.13043478260869568
CHHATTISGARH,SARANGARH-BILAIGARH,179,153,23,3,85.47486033519553,205.85,86.95652173913044,0.13043478260869568
CHHATTISGARH,SUKMA,2152,1237,796,119,57.48141263940521,2474.7999999999997,86.95652173913044,0.13043478260869568
CHHATTISGARH,SURAJPUR,2831,2146,678,7,75.80360296714942,3255.6499999999996,86.95652173913044,0.13043478260869568
CHHATTISGARH,SURGUJA,3438,2776,656,6,80.74461896451425,3953.7,86.95652173913044,0.13043478260869568
CHHATTISGARH,UTTAR BASTAR KANKER,839,673,158,8,80.21454112038141,964.8499999999999,86.95652173913044,0.13043478260869568
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,25,22,3,0,88.0,28.749999999999996,86.95652173913044,0.13043478260869568
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,738,664,70,4,89.97289972899729,848.6999999999999,86.95652173913044,0.13043478260869568
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,87,69,10,8,79.3103448275862,100.05,86.95652173913044,0.13043478260869568
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,61,49,5,7,80.32786885245902,70.14999999999999,86.95652173913044,0.13043478260869568
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,21,12,5,4,57.14285714285714,24.15,86.95652173913044,0.13043478260869568
DAMAN & DIU,DAMAN,9,8,1,0,88.88888888888889,10.35,86.95652173913044,0.13043478260869568
DAMAN & DIU,DIU,12,12,0,0,100.0,13.799999999999999,86.95652173913044,0.13043478260869568
DAMAN AND DIU,DAMAN,56,45,11,0,80.35714285714286,64.39999999999999,86.95652173913044,0.13043478260869568
DAMAN AND DIU,DIU,57,55,2,0,96.49122807017544,65.55,86.95652173913044,0.13043478260869568
DELHI,CENTRAL DELHI,3896,2722,986,188,69.8665297741273,4480.4,86.95652173913044,0.13043478260869568
DELHI,EAST DELHI,10640,7978,2439,223,74.98120300751879,12235.999999999998,86.95652173913044,0.13043478260869568
DELHI,NAJAFGARH,30,21,9,0,70.0,34.5,86.95652173913044,0.13043478260869568
DELHI,NEW DELHI,1628,914,497,217,56.14250614250614,1872.1999999999998,86.95652173913044,0.13043478260869568
DELHI,NORTH DELHI,4294,3019,1197,78,70.30740568234745,4938.099999999999,86.95652173913044,0.13043478260869568
DELHI,NORTH EAST,1697,1292,403,2,76.13435474366528,1951.55,86.95652173913044,0.13043478260869568
DELHI,NORTH EAST   *,2,2,0,0,100.0,2.3,86.95652173913044,0.13043478260869568
DELHI,NORTH EAST DELHI,11862,8112,3686,64,68.38644410723317,13641.3,86.95652173913044,0.13043478260869568
DELHI,NORTH WEST DELHI,15501,11956,3196,349,77.13050770918005,17826.149999999998,86.95652173913044,0.13043478260869568
DELHI,SHAHDARA,1697,1119,514,64,65.93989393046553,1951.55,86.95652173913044,0.13043478260869568
DELHI,SOUTH DELHI,13212,9989,2750,473,75.60551014229489,15193.8,86.95652173913044,0.13043478260869568
DELHI,SOUTH EAST DELHI,56,42,9,5,75.0,64.39999999999999,86.95652173913044,0.13043478260869568
DELHI,SOUTH WEST DELHI,9025,6769,1903,353,75.00277008310249,10378.75,86.95652173913044,0.13043478260869568
DELHI,WEST DELHI,19298,13909,4382,1007,72.07482640688154,22192.699999999997,86.95652173913044,0.13043478260869568
GOA,BARDEZ,2,2,0,0,100.0,2.3,86.95652173913044,0.13043478260869568
GOA,NORTH GOA,1320,1081,145,94,81.89393939393939,1517.9999999999998,86.95652173913044,0.13043478260869568
GOA,SOUTH GOA,958,788,108,62,82.25469728601253,1101.6999999999998,86.95652173913045,0.13043478260869545
GUJARAT,AHMADABAD,6633,4079,2314,240,61.49555254032866,7627.95,86.95652173913044,0.13043478260869568
